,name,rating,region,link
184,Amarone della Valpolicella Classico 1990,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/bertani-amarone-della-valpolicella-classico/w/1835?year=1990
185,Bolgheri Superiore 1992,4.7,Bolgheri Superiore,https://www.vivino.com/ornellaia-bolgheri-superiore/w/22447?year=1992
186,Darmagi Langhe 1999,4.7,Langhe,https://www.vivino.com/gaja-darmagi-langhe/w/66224?year=1999
187,Lodovico 2016,4.7,Toscana,https://www.vivino.com/tenuta-campo-di-sasso-lodovico/w/1320744?year=2016
188,Veneto Alzero Cabernet 2001,4.7,Veneto,https://www.vivino.com/quintarelli-giuseppe-veneto-alzero-cabernet/w/1194532?year=2001
189,Amarone della Valpolicella Classico 2001,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/quintarelli-giuseppe-amarone-della-valpolicella-classico/w/84065?year=2001
190,Costa Russi (Barbaresco) Langhe 2004,4.7,Langhe,https://www.vivino.com/gaja-costa-russi-barbaresco-langhe/w/66114?year=2004
191,Redigaffi Toscana 2006,4.7,Toscana,https://www.vivino.com/tua-rita-redigaffi-toscana/w/75816?year=2006
192,Barolo Cerretta 2011,4.7,Barolo,https://www.vivino.com/giacomo-conterno-barolo-cerretta/w/3127311?year=2011
193,Barolo Riserva Monfortino 1993,4.7,Barolo,https://www.vivino.com/giacomo-conterno-barolo-riserva-monfortino/w/82199?year=1993
194,Amarone della Valpolicella Classico Vigneto Alto TB 2009,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/tommaso-bussola-amarone-della-valpolicella-classico-vigneto-alto-tb/w/74528?year=2009
195,Sorì San Lorenzo 2003,4.7,Langhe,https://www.vivino.com/gaja-sori-san-lorenzo/w/66144?year=2003
196,Nebbiolo del Piemonte 2001,4.7,Piemonte,https://www.vivino.com/gaja-nebbiolo-del-piemonte/w/1839089?year=2001
197,Intistieti Brunello di Montalcino Riserva 1995,4.7,Brunello di Montalcino,https://www.vivino.com/soldera-intistieti-brunello-di-montalcino-riserva/w/82010?year=1995
198,Amarone della Valpolicella Classico 1996,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/bertani-amarone-della-valpolicella-classico/w/1835?year=1996
199,Brunello di Montalcino 2010,4.7,Brunello di Montalcino,https://www.vivino.com/cerbaiona-brunello-di-montalcino/w/98586?year=2010
200,Tenuta Guado al Tasso Bolgheri Superiore 2017,4.7,Bolgheri Superiore,https://www.vivino.com/antinori-tuscany-tenuta-guado-al-tasso-bolgheri-superiore/w/1658?year=2017
201,Toscana Rosso 1999,4.7,Toscana,https://www.vivino.com/tenuta-di-trinoro-toscana-rosso/w/1169881?year=1999
202,Amarone della Valpolicella Classico Vigneto Alto TB 2000,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/tommaso-bussola-amarone-della-valpolicella-classico-vigneto-alto-tb/w/74528?year=2000
203,Barolo Riserva Villero 2001,4.7,Barolo,https://www.vivino.com/vietti-barolo-riserva-villero/w/77453?year=2001
204,Amarone della Valpolicella Classico 1995,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/quintarelli-giuseppe-amarone-della-valpolicella-classico/w/84065?year=1995
205,Amarone della Valpolicella Classico 2011,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/tenuta-santa-maria-valverde-amarone-della-valpolicella-classico/w/1209909?year=2011
206,Sorì San Lorenzo 2010,4.7,Langhe,https://www.vivino.com/gaja-sori-san-lorenzo/w/66144?year=2010
207,Le Opere Amarone della Valpolicella Classico 2010,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/il-cantiniere-d-italia-le-opere-amarone-della-valpolicella-classico/w/4500572?year=2010
208,Brunello di Montalcino Riserva 1990,4.7,Brunello di Montalcino,https://www.vivino.com/soldera-brunello-di-montalcino-riserva/w/1174525?year=1990
209,Harlequin 2006,4.7,Veneto,https://www.vivino.com/zyme-harlequin/w/1446306?year=2006
210,Sorì San Lorenzo 1996,4.7,Langhe,https://www.vivino.com/gaja-sori-san-lorenzo/w/66144?year=1996
211,Per Sempre Syrah Toscana 2013,4.7,Toscana,https://www.vivino.com/tua-rita-per-sempre-syrah-toscana/w/4878245?year=2013
212,Amarone della Valpolicella Classico Vigneto Il Fornetto 2001,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/azienda-agricola-accordini-stefano-amarone-della-valpolicella-classico-vigneto-il-fornetto/w/1127745?year=2001
213,Brunate  Barolo 2000,4.7,Barolo,https://www.vivino.com/roberto-voerzio-brunate-barolo/w/77304?year=2000
214,Brunello di Montalcino Riserva 1996,4.7,Brunello di Montalcino,https://www.vivino.com/soldera-brunello-di-montalcino-riserva/w/1174525?year=1996
215,Amarone della Valpolicella Classico Mater 2008,4.7,Valpolicella,https://www.vivino.com/domini-veneti-amarone-della-valpolicella-classico-mater/w/2371202?year=2008
216,Barbaresco 1961,4.7,Barbaresco,https://www.vivino.com/gaja-barbaresco/w/66104?year=1961
217,Amarone della Valpolicella 2006,4.7,Amarone della Valpolicella,https://www.vivino.com/ferragu-amarone-della-valpolicella/w/1170048?year=2006
218,1888 Amarone della Valpolicella Riserva 2007,4.7,Amarone della Valpolicella,https://www.vivino.com/villa-canestrari-amarone-della-valpolicella-1888-riserva/w/91649?year=2007
219,Conteisa Langhe 2010,4.7,Langhe,https://www.vivino.com/gaja-conteisa-langhe/w/66184?year=2010
220,Riserva Vigna Fontelontano Brunello di Montalcino 2006,4.7,Brunello di Montalcino,https://www.vivino.com/collemattoni-riserva-vigna-fontelontano-brunello-di-montalcino/w/1256411?year=2006
221,Brunello di Montalcino Riserva Madonna del Piano 1997,4.7,Brunello di Montalcino,https://www.vivino.com/valdicava-brunello-di-montalcino-riserva-madonna-del-piano/w/1242989?year=1997
222,Brunello di Montalcino Riserva 2006,4.7,Brunello di Montalcino,https://www.vivino.com/poggio-di-sotto-brunello-di-montalcino-riserva/w/1458882?year=2006
223,Le Pergole Torte 1990,4.7,Toscana,https://www.vivino.com/montevertine-le-pergole-torte/w/15292?year=1990
224,Veneto Alzero Cabernet 2000,4.7,Veneto,https://www.vivino.com/quintarelli-giuseppe-veneto-alzero-cabernet/w/1194532?year=2000
225,Brunello di Montalcino Riserva 2005,4.7,Brunello di Montalcino,https://www.vivino.com/poggio-di-sotto-brunello-di-montalcino-riserva/w/1458882?year=2005
226,Brunello di Montalcino Riserva 1995,4.7,Brunello di Montalcino,https://www.vivino.com/soldera-brunello-di-montalcino-riserva/w/1174525?year=1995
227,Brunello di Montalcino 1998,4.7,Brunello di Montalcino,https://www.vivino.com/azienda-agricola-canalicchio-di-sopra-brunello-di-montalcino/w/85205?year=1998
228,Amarone della Valpolicella Classico Riserva 2008,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/antinori-tuscany-amarone-della-valpolicella-classico-riserva/w/1516045?year=2008
229,Barbaresco 1983,4.7,Barbaresco,https://www.vivino.com/gaja-barbaresco/w/66104?year=1983
230,Corpus Amarone della Valpolicella 2003,4.7,Amarone della Valpolicella,https://www.vivino.com/villa-rinaldi-corpus-amarone-della-valpolicella/w/1210007?year=2003
231,Ottocento Primitivo di Manduria 2013,4.7,Primitivo di Manduria,https://www.vivino.com/de-feudis-puglia-ottocento-primitivo-di-manduria/w/2559524?year=2013
232,Dincanto Merlot 2013,4.7,Toscana,https://www.vivino.com/sant-agnese-toscana-merlot/w/1560958?year=2013
233,Costa Russi (Barbaresco) Langhe 2007,4.7,Langhe,https://www.vivino.com/gaja-costa-russi-barbaresco-langhe/w/66114?year=2007
234,Brunello di Montalcino 2010,4.7,Brunello di Montalcino,https://www.vivino.com/nostravita-brunello-di-montalcino/w/1304714?year=2010
235,Amarone della Valpolicella Classico 1981,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/tommasi-amarone-della-valpolicella-classico/w/7103?year=1981
236,Sorì Tildìn (Barbaresco) Langhe 1990,4.7,Langhe,https://www.vivino.com/gaja-sori-tildin-barbaresco-langhe/w/66134?year=1990
237,Guido Rosso del Veneto 2009,4.7,Veneto,https://www.vivino.com/manara-guido-rosso-del-veneto/w/1182814?year=2009
238,Collezione Ca' Del Pipa Cinque Stelle Amarone della Valpolicella Classico 2003,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/michele-castellani-collezione-ca-del-pipa-cinque-stelle-amarone-della-valpolicella-classico/w/1153843?year=2003
239,Costa Russi (Barbaresco) Langhe 2008,4.7,Langhe,https://www.vivino.com/gaja-costa-russi-barbaresco-langhe/w/66114?year=2008
240,Cerretalto Brunello di Montalcino 1995,4.7,Brunello di Montalcino,https://www.vivino.com/casanova-di-neri-cerretalto-brunello-di-montalcino/w/81836?year=1995
241,Barolo Riserva Monfortino 1978,4.7,Barolo,https://www.vivino.com/giacomo-conterno-barolo-riserva-monfortino/w/82199?year=1978
242,Es Riserva 2013,4.7,Primitivo di Manduria,https://www.vivino.com/gianfranco-fino-es-red-wine-v-n3tau/w/1665257?year=2013
243,Toscana Rosso 2000,4.7,Toscana,https://www.vivino.com/tenuta-di-trinoro-toscana-rosso/w/1169881?year=2000
244,Brunello di Montalcino Riserva 2005,4.7,Brunello di Montalcino,https://www.vivino.com/franco-biondi-santi-brunello-di-montalcino-riserva/w/82698?year=2005
245,Tenuta Guado al Tasso Matarocchio 1997,4.7,Maremma Toscana,https://www.vivino.com/antinori-tuscany-tenuta-guado-al-tasso-matarocchio/w/1415698?year=1997
246,Sorì San Lorenzo 1989,4.7,Langhe,https://www.vivino.com/gaja-sori-san-lorenzo/w/66144?year=1989
247,Falletto Barolo Le Rocche del Falletto Riserva 2004,4.7,Barolo,https://www.vivino.com/bruno-giacosa-falletto-barolo-le-rocche-del-falletto-riserva/w/1134562?year=2004
248,Amarone della Valpolicella Classico Riserva 2007,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/antinori-tuscany-amarone-della-valpolicella-classico-riserva/w/1516045?year=2007
249,Amarone della Valpolicella Classico Superiore 1988,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/quintarelli-giuseppe-amarone-della-valpolicella-classico-superiore/w/1169473?year=1988
250,J Prognai Rosso 2013,4.7,Veneto,https://www.vivino.com/flli-giuliari-veneto-y-proguai-rosso/w/3871879?year=2013
251,Terrestre 2012,4.7,Toscana,https://www.vivino.com/torciano-terrestre/w/1582546?year=2012
252,Barolo Monprivato 1990,4.7,Barolo,https://www.vivino.com/mascarello-giuseppe-e-figlio-barolo-monprivato/w/1274818?year=1990
253,Cerasum Amarone della Valpolicella 2006,4.7,Amarone della Valpolicella,https://www.vivino.com/soraighe-cerasum-amarone-della-valpolicella/w/1168202?year=2006
254,Riserva vigneto Pozzo dell'Annunziata Barbera d'Alba 2001,4.7,Barbera d'Alba,https://www.vivino.com/roberto-voerzio-riserva-vigneto-pozzo-dell-annunziata-barbera-d-alba/w/1177416?year=2001
255,Amarone della Valpolicella Classico 1968,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/bertani-amarone-della-valpolicella-classico/w/1835?year=1968
256,Vigneti dei Coali Amarone della Valpolicella Classico Riserva 2007,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/coali-vigneti-dei-coali-amarone-della-valpolicella-classico-riserva/w/1449949?year=2007
257,Amarone della Valpolicella Monte Lodoletta 1993,4.7,Amarone della Valpolicella,https://www.vivino.com/dal-forno-romano-amarone-della-valpolicella-monte-lodoletta/w/89750?year=1993
258,Montefico Barbaresco Vecchie Viti 2011,4.7,Barbaresco,https://www.vivino.com/roagna-montefico-barbaresco-vecchie-viti/w/1992380?year=2011
259,Riserva vigneto Pozzo dell'Annunziata Barbera d'Alba 2007,4.7,Barbera d'Alba,https://www.vivino.com/roberto-voerzio-riserva-vigneto-pozzo-dell-annunziata-barbera-d-alba/w/1177416?year=2007
260,Amarone della Valpolicella Classico Vigneto Alto TB 2004,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/tommaso-bussola-amarone-della-valpolicella-classico-vigneto-alto-tb/w/74528?year=2004
261,Opheliah Maria Bolgheri Superiore 2012,4.7,Bolgheri,https://www.vivino.com/tenuta-argentiera-opheliah-maria-bolgheri-superiore/w/3778314?year=2012
262,Madonna delle Grazie Brunello di Montalcino 2015,4.7,Brunello di Montalcino,https://www.vivino.com/il-marroneto-madonna-delle-grazie-brunello-di-montalcino/w/1171278?year=2015
263,Barolo 1998,4.7,Barolo,https://www.vivino.com/prunotto-barolo/w/61134?year=1998
264,Amarone della Valpolicella Monte Lodoletta 1990,4.7,Amarone della Valpolicella,https://www.vivino.com/dal-forno-romano-amarone-della-valpolicella-monte-lodoletta/w/89750?year=1990
265,Bassolino di Sopra Brunello di Montalcino 2010,4.7,Brunello di Montalcino,https://www.vivino.com/pian-dellorino-bassolino-di-sopra-brunello-di-montalcino/w/5333076?year=2010
266,Brunello di Montalcino 1997,4.7,Brunello di Montalcino,https://www.vivino.com/fontebuia-brunello-di-montalcino/w/1374473?year=1997
267,Brunello di Montalcino 1999,4.7,Brunello di Montalcino,https://www.vivino.com/le-chiuse-brunello-di-montalcino/w/1152524?year=1999
268,Crichet Pajè Barbaresco 2005,4.7,Barbaresco,https://www.vivino.com/roagna-crichet-paje-barbaresco/w/78363?year=2005
269,Campo del Titari Amarone della Valpolicella Classico Riserva 2015,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/brunelli-campo-del-titari-amarone-della-valpolicella-classico-riserva/w/1122281?year=2015
270,Toscana 1989,4.7,Toscana,https://www.vivino.com/masseto-toscana/w/2446729?year=1989
271,Amarone della Valpolicella Classico 2015,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/giusti-amarone-della-valpolicella-classico/w/2640383?year=2015
272,Campo Marna Cinquecento Amarone della Valpolicella 2006,4.7,Amarone della Valpolicella,https://www.vivino.com/i-campi-campo-marna-cinquecento-amarone-della-valpolicella/w/1176118?year=2006
273,Decavin Amarone della Valpolicella Classico 2013,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/dieci-terre-decavin-amarone-della-valpolicella-classico/w/4007118?year=2013
274,Sprigione 2009,4.7,Marche,https://www.vivino.com/il-crinale-sprigione/w/1885769?year=2009
275,Colore Toscana 2005,4.7,Toscana,https://www.vivino.com/bibi-graetz-colore-toscana/w/1619581?year=2005
276,Sisifo Aglianico 2010,4.7,Paestum,https://www.vivino.com/viticoltori-de-conciliis-sisifo-aglianico/w/3316504?year=2010
277,Barolo Percristina 1996,4.7,Barolo,https://www.vivino.com/domenico-clerico-barolo-percristina/w/92700?year=1996
278,Brunello di Montalcino Riserva 1997,4.7,Brunello di Montalcino,https://www.vivino.com/costanti-brunello-di-montalcino-riserva/w/1194144?year=1997
279,Barolo Lazzarito 1999,4.7,Barolo,https://www.vivino.com/vietti-barolo-lazzarito/w/77450?year=1999
280,Forlago Amarone della Valpolicella Classico 2013,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/fratelli-vogadori-forlago-amarone-della-valpolicella-classico/w/1125270?year=2013
281,Barolo 1985,4.7,Barolo,https://www.vivino.com/bartolo-mascarello-barolo/w/77339?year=1985
282,Quarto Vecchio Amarone della Valpolicella Classico Riserva 2011,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/il-canovino-quarto-vecchio-amarone-della-valpolicella-classico-riserva/w/5378501?year=2011
283,Riserva vecchie viti dei Capalot e delle Brunate Barolo 1999,4.7,Barolo,https://www.vivino.com/roberto-voerzio-riserva-vecchie-viti-dei-capalot-e-delle-brunate-barolo/w/1364597?year=1999
284,Falletto Barolo Le Rocche del Falletto 2001,4.7,Barolo,https://www.vivino.com/bruno-giacosa-falletto-barolo-le-rocche-del-falletto/w/1134557?year=2001
285,Bonsai 2014,4.7,Rosso di Montalcino,https://www.vivino.com/podere-le-ripi-bonsai/w/3755543?year=2014
286,Il Bisesto Amarone della Valpolicella Classico 2011,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/le-calendre-il-bisesto-amarone-della-valpolicella-classico/w/3960498?year=2011
287,Costa Russi (Barbaresco) Langhe 1986,4.7,Langhe,https://www.vivino.com/gaja-costa-russi-barbaresco-langhe/w/66114?year=1986
288,Brunello di Montalcino 2010,4.7,Brunello di Montalcino,https://www.vivino.com/giodo-brunello-di-montalcino/w/2738226?year=2010
289,Amarone della Valpolicella Classico 2013,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/filippini-amarone-della-valpolicella-classico/w/1243679?year=2013
290,Sei Vigne Insynthesis 2004,4.7,Barbera d'Asti,https://www.vivino.com/vinchio-vaglio-serra-sei-vigne-insynthesis/w/1127525?year=2004
291,Barolo 1964,4.7,Barolo,https://www.vivino.com/fratelli-serio-and-battista-borgogno-barolo/w/1169108?year=1964
292,Barolo Percristina 1997,4.7,Barolo,https://www.vivino.com/domenico-clerico-barolo-percristina/w/92700?year=1997
293,Barolo Riserva Monfortino 1971,4.7,Barolo,https://www.vivino.com/giacomo-conterno-barolo-riserva-monfortino/w/82199?year=1971
294,Campo del Drago Brunello di Montalcino 2000,4.7,Toscana,https://www.vivino.com/castiglion-del-bosco-campo-del-drago-brunello-di-montalcino/w/1360745?year=2000
295,Arborina Barolo 1999,4.7,Barolo,https://www.vivino.com/elio-altare-arborina-barolo/w/1800513?year=1999
296,Barolo Rocche Marcenasco 1999,4.7,Barolo,https://www.vivino.com/renato-ratti-barolo-rocche-marcenasco/w/1129322?year=1999
297,Dulcore 2017,4.7,Sardegna,https://www.vivino.com/mirto-dulcore/w/2599594?year=2017
298,Amarone Stella 2006,4.7,Amarone della Valpolicella Classico,https://www.vivino.com/aneri-amarone-stella/w/84344?year=2006
299,Riserva Ferré Brunello di Montalcino 1993,4.7,Brunello di Montalcino,https://www.vivino.com/frescobaldi-riserva-ferre-brunello-di-montalcino/w/2040317?year=1993
300,Brunello di Montalcino 1998,4.7,Brunello di Montalcino,https://www.vivino.com/camigliano-brunello-di-montalcino/w/1144799?year=1998
301,Amarone della Valpolicella Monte Lodoletta 1991,4.7,Amarone della Valpolicella,https://www.vivino.com/dal-forno-romano-amarone-della-valpolicella-monte-lodoletta/w/89750?year=1991
302,Perpiero 2015,4.7,Toscana,https://www.vivino.com/tenuta-moraia-perpiero-tuscany/w/7134653?year=2015
303,Barolo 2000,4.7,Barolo,https://www.vivino.com/giacomo-conterno-barolo/w/82204?year=2000
304,Colombaio Brunello di Montalcino 2007,4.7,Brunello di Montalcino,https://www.vivino.com/it-cava-donice-colombaio-brunello-di-montalcino-brunello-di-montalcino/w/1668860?year=2007
305,Altèsfere Rosso 2010,4.7,Vino d'Italia,https://www.vivino.com/lauterbach-thurgau-altesfere-rosso-vino-da-tavola/w/1860995?year=2010
306,Ampio 2016,4.7,Toscana,https://www.vivino.com/le-mortelle-ampio/w/6750502?year=2016
307,Campasso Rosso Veronese 2008,4.7,Rosso Veronese,https://www.vivino.com/villa-contea-campasso-rosso-veronese/w/2588141?year=2008
308,Costa Russi (Barbaresco) Langhe 1985,4.7,Langhe,https://www.vivino.com/gaja-costa-russi-barbaresco-langhe/w/66114?year=1985
309,Costa Russi (Barbaresco) Langhe 1982,4.7,Langhe,https://www.vivino.com/gaja-costa-russi-barbaresco-langhe/w/66114?year=1982
310,Unoperuno Barolo 2011,4.7,Barolo,https://www.vivino.com/elio-altare-unoperuno-barolo/w/4926432?year=2011
