,price,total_ratings,total_reviews,light-bold,smooth-tannic,dry-sweet,soft-acidic,alcohol_pct,residual_sugar_g/l,acidity_g/l,winery
3683,122 kr.,113, 59 ,39.2532,34.3088,15.2017,52.9916,,,,Brigaldara
3684,77.47 kr.,202, 219 ,78.3942,37.5094,32.7066,24.0928,13.5,,,San Marzano
3685,454.36 kr.,29, 243 ,82.6561,27.462,48.2307,26.559,17,,,Cà dei Frati
3686,165 kr.,260, 303 ,58.978,24.3617,7.64968,63.2027,,,,Vigneti Massa
3687,113.35 kr.,159, 100 ,58.0834,23.1054,39.4815,17.9042,14,,,Feudi Salentini
3688,178.77 kr.,218, 299 ,57.3246,41.2015,20.2755,32.4298,13,,,Ca' del Bosco
3689,449 kr.,205, 260 ,65.3314,80.6632,7.45768,83.8914,14.5,,,Aldo Conterno
3690,101 kr.,78, 35 ,61.875,47.0242,16.232,35.868,13,,,Cavalchina
3691,62.57 kr.,331, 304 ,40.3253,54.7139,4.09293,61.9175,13,0,5.3,Rocca delle Macìe
3692,89.38 kr.,139, 670 ,45.0019,33.6283,6.66386,43.4575,13.5,,,Rocca delle Macìe
3693,57.70 kr.,264, 116 ,42.964,57.7609,1.30118,66.9642,13.5,,,Villa Poggio Salvi
3694,41.12 kr.,235, 51 ,42.5649,38.3158,3.70086,43.0611,12.5,,,Velenosi
3695,100.56 kr.,448, 288 ,46.3059,37.603,15.2906,45.2596,13,,,Velenosi
3696,305.39 kr.,38, 19 ,42.5,38.8529,0,43.2598,14.5,,,Cianfagna
3697,129.98 kr.,200, 333 ,64.7205,63.6484,11.1731,52.8355,14.5,,,Campo Alla Sughera
3698,375 kr.,54, 143 ,62.5885,77.6085,8.17893,84.0174,14,,,Giovanni Rosso
3699,449 kr.,281, 789 ,61.4268,73.9966,7.1081,82.83,13.5,,,Prunotto
3700,399 kr.,1506, 1203 ,46.796,54.3406,6.93833,61.9951,14,,,Poggio San Polo
3701,220.40 kr.,4570, 2393 ,44.5575,41.413,5.73849,47.114,13,,,Tenuta San Guido
3702,999 kr.,175, 784 ,63.2535,78.297,7.14059,85,14,,,Pio Cesare
3703,160.14 kr.,460, 371 ,82.5952,40.7434,26.8568,28.8171,14,,6,Planeta
3704,129.98 kr.,1438, 1577 ,57.2028,27.0903,7.17892,65.5532,14,2.7,5.8,La Spinetta
3705,339 kr.,25, 116 ,56.7446,45.5957,11.738,44.7209,,,,Tabarrini
3706,76.69 kr.,278, 411 ,57.3495,41.2557,11.2984,35.6232,13.5,,,Poderi dal Nespoli
3707,69.76 kr.,292, 111 ,59.3341,29.6618,32.6147,33.533,12.5,,,Tormaresca
3708,95.60 kr.,344, 61 ,69.6608,35.4821,25.7409,40.6784,13.5,,,Tormaresca
3709,124.39 kr.,1107, 1092 ,42.9767,57.0705,4.4621,64.7711,13,,,Castello di Ama
3710,371.68 kr.,398, 502 ,85,25.8292,47.9049,22.571,16,,,Tenuta Sant'Antonio
3711,599 kr.,1116, 2160 ,47.3573,58.2184,8.26174,63.5991,15,,,Gaja
3712,522.50 kr.,336, 804 ,46.1795,56.9233,4.92556,63.874,14,,,Sassetti Livio
3713,125 kr.,854, 1128 ,47.5978,41.6139,6.78788,46.0143,13.5,,,Querciabella
3714,83.27 kr.,910, 695 ,42.1095,38.4621,5.20693,46.6213,12.5,,,Bibi Graetz
3715,115.45 kr.,131, 106 ,71.4713,49.964,22.2691,37.7879,13,,,Palmento Costanzo
3716,115 kr.,181, 239 ,46.3466,60.175,4.57969,64.0487,13.5,,,Bibbiano
3717,139 kr.,100, 121 ,60.7356,43.1942,16.9871,31.0409,14,,,Chionetti
3718,282.30 kr.,3168, 2393 ,44.5575,41.413,5.73849,47.114,13,,,Tenuta San Guido
3719,999.40 kr.,1346, 3546 ,65.693,65.5244,11.0294,53.1947,14,,,Antinori
3720,480 kr.,1470, 1049 ,60.602,74.8892,4.87224,81.633,14,,,Borgogno
3721,46.18 kr.,2678, 1038 ,43.4092,34.1875,6.77961,42.7073,13.5,,,Caparzo
3722,126.63 kr.,398, 564 ,67.2434,63.0491,10.6446,50.9657,15,,,Tenuta Campo al Mare
3723,158.65 kr.,1500, 2581 ,47.3782,60.0112,8.12673,65.1637,14.5,,,Fontodi
3724,109.49 kr.,554, 292 ,85,38.3852,36.2227,19.9061,13.5,,,Odoardi
3725,311.80 kr.,387, 1046 ,84.153,45.8211,28.1693,28.2269,13.5,,,Galardi
3726,394.77 kr.,329, 536 ,64.4956,41.9199,19.0764,31.955,12.5,,,Foradori
3727,112.73 kr.,318, 931 ,83.2631,42.4197,27.695,27.9684,14,,,Gulfi
3728,499 kr.,491, 447 ,85,26.0975,51.764,22.8764,16.5,,,Prà
3729,295 kr.,576, 549 ,47.5687,58.1526,3.73912,65.9598,14,,,Mocali
3730,79 kr.,865, 657 ,45.8103,41.1727,3.21937,47.1872,13.5,,,Poliziano
3731,474 kr.,1612, 1789 ,60.5124,41.1647,14.4925,30.838,14.5,,,Gaja
3732,288.93 kr.,654, 1789 ,60.5124,41.1647,14.4925,30.838,14,,,Gaja
3733,99 kr.,143, 34 ,81.7322,36.9152,21.4792,22.9821,,,,Itinera Prima Classe
3734,159 kr.,188, 135 ,67.737,38.9319,25.9882,21.1513,14,,,Zironda
3735,65 kr.,380, 54 ,76.4659,37.8668,16.6283,26.163,12.5,,,Pieno Sud
3736,450 kr.,79, 208 ,59.8174,75.9073,4.22336,85,13.5,,,Marcarini
3737,175 kr.,82, 16 ,28.9726,36.4855,0,56.8661,,,,Marina Palusci
3738,459 kr.,2655, 2783 ,47.35,52.8255,7.44413,62.6835,12.5,,,Antinori
3739,440.25 kr.,2177, 2160 ,47.3573,58.2184,8.26174,63.5991,14.5,,,Gaja
3740,249 kr.,79, 97 ,58.4871,26.0502,7.12274,65.7479,,,,Roagna
3741,150.31 kr.,121, 135 ,63.3734,38.2754,17.3889,32.8475,13.5,,,Franz Haas
3742,291.92 kr.,840, 460 ,85,25.0942,48.4916,24.1217,16,,,Tedeschi
3743,193.66 kr.,48, 156 ,61.4917,75.806,6.97525,84.3894,,,,Nino Negri
3744,219 kr.,77, 80 ,53.2323,42.3799,3.59451,51.5833,,,,Ciacci Piccolomini d'Aragona
3745,750 kr.,112, 248 ,66.7777,81.2758,8.23646,85,14.5,,,E. Pira & Figli
3746,104.28 kr.,532, 180 ,69.6673,39.2345,22.2479,35.9057,13,,,Donnafugata
3747,299 kr.,1148, 5085 ,49.1521,58.4258,8.34101,64.0705,14.5,0,5,Tenuta Il Poggione
3748,698 kr.,498, 1070 ,60.3348,67.5207,5.93185,85,14,,,Pio Cesare
3749,129 kr.,165, 244 ,65.7046,40.7367,9.28058,45.501,13.8,2,5,Olianas
3750,63.31 kr.,26, 39 ,44.0781,32.3248,10.029,50.5938,13,,,Santi
3751,66.29 kr.,149, 68 ,40.2874,32.9124,12.4158,52.8376,13,,,Santi
3752,69.86 kr.,209, 129 ,64.4094,37.1182,37.7341,24.7155,13.5,20,5.5,Paladin
3753,299 kr.,158, 331 ,63.6408,75.6296,8.09524,85,14.5,,,Gianfranco Alessandria
3754,365 kr.,169,,,,,,14,,,Brezza
3755,199 kr.,185, 1891 ,43.4136,38.7003,15.8799,60.8145,14,7,5,Tenuta Ulisse
3756,58.62 kr.,4933, 2259 ,63.566,19.7299,45.0432,11.6158,13,16,5,Doppio Passo
3757,128.75 kr.,71, 111 ,61.6697,76.4408,8.38873,79.6202,,,,Paolo Manzone
3758,81.56 kr.,617, 433 ,71.1116,44.8793,20.9422,37.7378,14,,,Firriato
3759,655.47 kr.,559, 536 ,49.5557,57.466,6.39488,61.7335,,,,Col d'Orcia
3760,79 kr.,2362, 1372 ,64.0371,32.3416,32.4014,20.829,13.5,12,5,Biscardo
3761,50.48 kr.,757, 1015 ,84.8638,37.0385,34.829,23.3253,14,10,5,Vigneti del Salento
3762,558.64 kr.,407, 535 ,60.5943,68.5479,6.0179,83.8583,14.5,,,Bruno Rocca
3763,799 kr.,54, 340 ,60.7307,77.162,11.3482,84.3193,14.5,,,Elio Altare
3764,161.63 kr.,52, 116 ,48.486,60.3049,9.53858,61.6286,14.5,,,Tolaini
3765,110.98 kr.,524, 1200 ,82.368,41.1391,28.3643,27.6367,14,0,4,Punica
3766,490 kr.,1050, 736 ,47.779,58.8047,9.36773,63.6244,14.5,,,Mastrojanni
3767,425 kr.,190, 165 ,85,29.8379,47.6907,26.5158,16,,,Begali Lorenzo
3768,408.57 kr.,317, 1113 ,37.2971,41.8241,9.56661,64.8205,13,,,Emidio Pepe
3769,320.29 kr.,83, 142 ,50.8755,54.8495,5.32314,63.3495,14,,,Terre Nere Campigli Vallone
3770,1122.63 kr.,513, 1113 ,37.2971,41.8241,9.56661,64.8205,,,,Emidio Pepe
3771,349 kr.,88, 616 ,49.7802,58.426,8.34309,64.4406,,,,Collemattoni
3772,166.77 kr.,172, 93 ,55.7622,59.6505,0.97806,65.5526,,,,Villa S. Anna
3773,466.54 kr.,38, 304 ,64.7233,77.5022,4.49602,83.6441,0,,,Conterno Fantino
3774,1199 kr.,510, 895 ,48.6911,57.1366,7.76363,64.144,14,,,Mastrojanni
3775,69 kr.,147, 128 ,67.0835,16.7981,39.3642,9.18847,13,,,Boheme
3776,109 kr.,83, 53 ,81.8958,34.1881,36.0527,20.2083,14,,,Don Mannarone
3777,139 kr.,255, 88 ,39.2948,34.9871,18.6814,56.5516,12.5,,,Guerrieri Rizzardi
3778,189.94 kr.,163, 129 ,57.0002,43.7949,10.3553,43.45,13,,,Le Terrazze
3779,193.66 kr.,2561, 952 ,85,20.8739,48.0333,23.585,15,,,Montresor
3780,100 kr.,73, 6 ,59.7881,63.1144,26.2076,65.4131,14,,,Tenuta Barbadoro
3781,122.83 kr.,247, 369 ,64.3346,67.9772,3.41901,55.8079,13.5,,,Michele Satta
3782,118.43 kr.,1922, 2207 ,44.9329,59.1715,6.852,64.7479,13.5,,,Fèlsina
3783,189 kr.,549, 391 ,44.8305,57.1476,4.99307,64.4338,13.5,0,,Lamole di Lamole
3784,79 kr.,281, 122 ,73.0313,36.7154,26.8286,27.3448,13.5,,,Tenute Orestiadi
3785,51.40 kr.,48, 57 ,62.0532,30.4557,33.6772,20.1029,,,,Conti Zecca
3786,134.07 kr.,54, 61 ,66.4023,45.8028,13.3743,29.582,12,,,Poderi Colla
3787,92.96 kr.,45, 32 ,66.6311,67.792,21.3357,51.8252,14,,,Rocca delle Macìe
3788,125.14 kr.,686, 3081 ,48.0435,55.6648,5.41717,63.3989,13.5,,,Antinori
3789,199.50 kr.,197, 160 ,64.6585,39.63,20.9708,23.2096,15,,,Guerrieri Rizzardi
3790,104.50 kr.,358, 491 ,48.9218,37.3071,7.64381,44.3333,13,,,Borgo Scopeto
3791,355.34 kr.,1561, 2552 ,63.7544,80.0357,1.68213,85,14,,,G.D. Vajra
3792,154 kr.,3577, 3309 ,44.5207,54.9474,4.03113,62.8775,13,,,Antinori
3793,148.97 kr.,225, 1223 ,65.0235,65.7856,7.55057,54.4811,14,,,Le Macchiole
3794,107.93 kr.,318, 287 ,80.1584,45.5318,24.8924,32.4075,0,,,Mastroberardino
3795,244.50 kr.,105, 1883 ,62.5125,77.1573,4.88006,83.1617,14,,,Massolino
3796,401.48 kr.,105, 301 ,84.7766,25.3037,49.1171,25.9641,15,,,Ca' Rugate
3797,895 kr.,757, 776 ,50.5281,42.3826,9.82765,47.9029,13.5,,,Bibi Graetz
3798,484.16 kr.,70, 91 ,51.0193,56.3509,12.5429,64.0467,15,,,Fanti
3799,421.96 kr.,91, 518 ,62.7594,80.1782,4.66076,85,14,,,Marcarini
3800,178.77 kr.,1339, 3668 ,68.9558,22.259,47.1057,11.1188,14.5,17,6,San Marzano
3801,354.55 kr.,136, 502 ,85,25.8292,47.9049,22.571,16,,,Tenuta Sant'Antonio
3802,108 kr.,34, 182 ,30.4643,19.9219,0,64.0965,12.5,,,Elena Walch
3803,823.07 kr.,92, 69 ,55.0212,42.1841,12.2017,43.3746,14.5,,,Tenuta Argentiera
3804,199.95 kr.,1250, 813 ,65.2987,61.6097,6.91127,51.3182,13.5,2.53,5.12,Tenuta Argentiera
3805,110.24 kr.,325, 289 ,55.9372,20.5604,6.45117,65.6444,14,,,Cordero di Montezemolo
3806,163.79 kr.,29, 214 ,64.5464,42.9129,20.1246,26.6417,14,,,Ceretto
3807,330.27 kr.,256, 228 ,37.2316,33.6393,4.02515,51.3945,14,,,Antinori
3808,132 kr.,124, 87 ,72.9262,43.7408,23.624,29.9613,13.5,,,Argiolas
3809,584.71 kr.,618, 443 ,63.3531,77.2593,8.39406,79.7475,14.5,,,Parusso
3810,684 kr.,663, 443 ,63.3531,77.2593,8.39406,79.7475,14.5,,,Parusso
3811,1139.63 kr.,102, 27 ,64.2616,50.7181,21.333,45.2239,,,,Luce della Vite
3812,484.16 kr.,188, 243 ,82.6561,27.462,48.2307,26.559,16,12,8,Cà dei Frati
3813,163.87 kr.,293, 251 ,67.214,40.7576,22.0073,28.4856,13,,,Bastianich
3814,127.48 kr.,1180, 1551 ,45.2489,56.4759,6.15239,64.134,13.5,,,Ricasoli
3815,179 kr.,143, 454 ,44.6941,41.3301,2.62081,46.4429,14,,,Ciacci Piccolomini d'Aragona
3816,58.10 kr.,34, 301 ,85,39.8217,23.7567,24.9451,13.5,,,Colosi
3817,70.76 kr.,940, 1903 ,34.44,40.9383,1.25697,65.9791,13.5,,,Masciarelli
3818,78.81 kr.,3272, 4766 ,64.7662,37.8368,18.3102,26.0547,13,0.3,5,Masi
3819,245.86 kr.,2590, 2871 ,63.3333,76.1003,5.02467,84.2797,14,0,5.8,Fontanafredda
3820,1817.45 kr.,42, 9 ,62.8075,70.5171,8.48602,70.0901,14,,,Giacomo Conterno
3821,1102.39 kr.,520, 1937 ,45.4786,58.5222,7.30669,63.5299,13.5,,,Biondi-Santi
3822,268.15 kr.,812, 2050 ,85,22.3835,46.9168,22.714,15,8,5,Cesari
3823,346.36 kr.,181, 343 ,49.1738,44.0841,7.51872,45.1846,13.5,,,Castello di Ama
3824,185 kr.,281, 965 ,44.7711,59.338,3.45506,66.5218,13,,,Coltibuono
3825,401.85 kr.,161, 478 ,52.2358,41.1892,11.4026,45.0199,14.5,,,Tenuta CastelGiocondo
3826,795 kr.,101, 512 ,61.8682,77.7656,10.191,83.6091,14,,,Massolino
3827,446.17 kr.,147, 303 ,57.7472,25.5843,13.5629,65.6556,16.5,1.19,6.5,Braida
3828,547.39 kr.,78, 267 ,83.8938,44.1486,32.1637,26.091,14,,,Feudi di San Gregorio
3829,127.37 kr.,83, 44 ,46.7379,45.5952,15.0621,37.4492,,,,Luigi Spertino
3830,2000 kr.,276, 682 ,58.3255,78.3365,9.19153,82.1671,14,,,Bartolo Mascarello
3831,89.01 kr.,768, 682 ,73.7949,42.0921,21.076,34.4502,13.5,,,Benanti
3832,799 kr.,900, 12013 ,51.8709,41.4922,10.1864,44.4014,13.5,,,Antinori
3833,351.08 kr.,597, 768 ,48.2979,38.342,10.0238,46.5045,14,,,Ricasoli
3834,912.45 kr.,120, 473 ,66.4235,40.3224,26.9687,27.8835,15.5,,,Quintarelli Giuseppe
3835,1250 kr.,67, 456 ,64.3161,76.5522,9.30685,81.1802,14.5,,,Aldo Conterno
3836,215.70 kr.,137, 118 ,80.114,43.2488,27.9889,29.6575,14.5,2,,Firriato
3837,72.25 kr.,45, 1053 ,42.015,31.5555,13.0434,56.7165,13,,,Allegrini
3838,398.05 kr.,55, 229 ,47.5176,57.2989,0,64.2038,14,,,Caparzo
3839,145.25 kr.,36, 100 ,51.4824,56.6578,1.46119,65.2329,13.5,,,Boscarelli
3840,573.99 kr.,78, 55 ,60.3239,57.1667,0,66.2277,,,,Villa S. Anna
3841,342.63 kr.,1458, 1792 ,47.737,55.5825,5.74006,62.6962,14,,,Castiglion del Bosco
3842,427.62 kr.,223, 410 ,42.3185,39.414,7.15318,49.2845,13.5,,,Poggio di Sotto
3843,299 kr.,113, 113 ,47.0649,44.1619,4.87975,50.5273,14,,,Il Marroneto
3844,399 kr.,82, 136 ,55.613,56.7737,7.07405,64.1935,13.5,,,Salcheto
3845,141.52 kr.,305, 493 ,85,51.1111,22.1856,31.8217,13,,,Grifalco
3846,96 kr.,198, 222 ,37.6129,41.7286,12.6803,34.5581,12.5,,,Fasoli Gino
3847,199.95 kr.,350, 2196 ,50.3682,41.7411,8.90432,45.0733,14,,,Tenuta Sette Ponti
3848,237.61 kr.,128, 316 ,50.3143,31.8702,22.1453,55.825,15,,,Bussola
3849,260.70 kr.,33, 64 ,55.6398,70.915,0.0554125,82.9055,14.5,,,Livia Fontana
3850,250 kr.,120, 116 ,55.776,70.7971,9.93793,85,14,,,Rizzi
3851,400 kr.,79, 258 ,63.3535,76.2241,5.91241,85,,,,Manzone
3852,111.73 kr.,420, 510 ,46.7401,39.2188,7.01028,45.7177,13.5,,,Caiarossa
3853,500 kr.,237, 297 ,45.6128,54.5742,8.99876,60.9801,14,,,Sesti
3854,357.16 kr.,137, 245 ,60.841,44.3527,14.6701,34.7825,,,,Proprieta Sperino
3855,269 kr.,134, 138 ,50.8812,62.991,11.0129,66.2043,15,,,San Giusto a Rentennano
3856,205.99 kr.,114, 325 ,51.9224,58.3926,6.52736,62.9468,14,,,Dievole
3857,66.96 kr.,882, 232 ,75.8899,42.5691,24.8683,32.2818,13.5,,,Cantine del Notaio
3858,47.81 kr.,934, 1174 ,66.0026,21.877,41.9547,13.2581,13.5,7,5,Vigneti del Salento
3859,105 kr.,1642, 1348 ,82.8041,41.1477,24.5078,28.8847,14,1,5,Cusumano
3860,279.10 kr.,101, 2712 ,45.4638,54.1473,3.90756,63.8518,13.5,,,Caparzo
3861,67.04 kr.,79, 72 ,67.7421,35.5871,9.61592,28.7132,13,,,Cà Maiol
3862,100.56 kr.,152, 123 ,41.9857,44.0779,8.19488,49.2888,14,,,Martoccia
3863,300.70 kr.,1220, 1891 ,54.7466,53.9256,5.61352,62.8681,14,,,La Braccesca
3864,245 kr.,128, 136 ,78.4271,38.3454,26.629,30.0731,14.5,,,Baglio del Cristo di Campobello
3865,799 kr.,2150, 12013 ,51.8709,41.4922,10.1864,44.4014,13.5,,,Antinori
3866,299 kr.,222, 113 ,47.0649,44.1619,4.87975,50.5273,14,,,Il Marroneto
3867,389 kr.,2656, 1741 ,44.9647,57.6018,6.00992,64.9806,13.5,,,Castellare
3868,375 kr.,130, 253 ,64.2497,72.4624,5.00937,85,15,,,Cigliuti
3869,70.76 kr.,72, 151 ,80.7063,40.6232,28.3134,31.9213,13,2,5,Statti
3870,949.95 kr.,41, 289 ,52.2345,60.3175,5.05065,64.9044,14.5,,,Castiglion del Bosco
3871,106.37 kr.,126, 257 ,55.3923,42.2053,12.8765,33.5297,12.5,,,Nino Negri
3872,878.86 kr.,174,,,,,,14.5,,,Castello dei Rampolla
3873,1499 kr.,67, 646 ,60.9828,76.766,11.0721,85,14.5,,,Bruno Giacosa
3874,81.93 kr.,5514, 4116 ,45.4352,57.0272,3.65184,64.2616,13,0,,Castello Nipozzano
3875,833.57 kr.,298, 579 ,58.4474,66.9926,10.4284,85,14,,,Bruno Giacosa
3876,651.75 kr.,127, 979 ,62.8525,76.9915,7.53815,84.5381,0,,,Paolo Scavino
3877,475 kr.,185, 305 ,64.4358,79.1841,7.30949,84.7327,14.5,,,Massolino
3878,429 kr.,42, 746 ,48.7756,59.1825,5.71261,63.0514,14.5,,,La Serena
3879,279.32 kr.,141, 269 ,48.6485,39.3227,9.86833,42.5277,13.5,,,Tenuta Il Palagio
3880,299 kr.,199, 468 ,56.8887,24.5098,9.1684,65.3161,15.5,,,Aldo Conterno
3881,392.48 kr.,1540, 2853 ,48.0983,56.26,10.1174,63.1073,14,,,Casanova di Neri
3882,139.29 kr.,485, 539 ,51.33,43.422,7.28425,45.9761,13.5,,,Carpineto
3883,60 kr.,50, 22 ,39.582,36.4461,0.904688,52.9273,13,,,Ricasoli
3884,58.10 kr.,183, 164 ,40.2158,40.5925,2.20777,46.0405,13,,,Fattoria del Cerro
3885,88.64 kr.,227, 1779 ,44.8826,56.3038,0.881875,64.7468,13.5,3,5.4,Rocca delle Macìe
3886,159 kr.,2520, 6388 ,66.4068,38.3741,18.1699,25.1657,13.5,6,5,Allegrini
3887,178.77 kr.,1694, 1831 ,51.8596,56.0318,4.04157,64.8152,13.5,0,5.43,Avignonesi
3888,71.51 kr.,480, 610 ,45.6771,43.3913,8.28953,47.4466,0,,,Fattoria le Pupille
3889,395 kr.,318, 2853 ,48.0983,56.26,10.1174,63.1073,14.5,,,Casanova di Neri
3890,165 kr.,2813, 895 ,81.5916,42.695,26.1488,27.5511,14.5,2,4,Santadi
3891,599 kr.,112, 742 ,63.9209,78.1722,10.026,82.095,14,,,Elio Altare
3892,689.79 kr.,174, 141 ,61.2459,77.6806,3.53426,80.1786,,,,Borgogno
3893,434.92 kr.,66, 255 ,64.672,84.3929,3.9208,85,14.5,0.5,6.3,E. Pira & Figli
3894,609.29 kr.,90, 471 ,61.1294,77.0619,10.1494,84.2612,14,0.5,6.3,E. Pira & Figli
3895,129 kr.,169, 364 ,47.4913,56.8753,2.79645,64.2804,13.5,,,Il Molino di Grace
3896,48.42 kr.,592, 1247 ,85,41.6806,31.742,24.939,13.5,7,5,Vigneti del Vulture
3897,158.57 kr.,4365, 5967 ,67.2117,35.0355,29.6105,21.8336,14,7,5,Zenato
3898,349 kr.,735, 656 ,61.7734,77.5348,6.92583,84.9386,13,,,Ferdinando Principiano
3899,64.95 kr.,52, 41 ,55.9251,18.3998,0.431185,67.6725,15,,,BelColle
3900,558.64 kr.,461, 535 ,60.5943,68.5479,6.0179,83.8583,14,,,Bruno Rocca
3901,64.06 kr.,98, 176 ,46.1231,35.3731,15.8483,43.5,13.5,,,Lungarotti
3902,98.28 kr.,290, 191 ,64.685,39.5107,32.3088,25.4341,13.5,8,5.5,Sartori
3903,118.43 kr.,232, 252 ,63.3093,80.6878,1.20844,85,13.5,,,Mauro Molino
3904,175 kr.,1797, 1414 ,47.6519,39.8765,4.94439,44.9666,13,4,6,Tenuta Castiglioni
3905,547.47 kr.,80, 908 ,55.1489,44.9959,12.9358,45.0102,15,,,Orma
3906,200.74 kr.,34, 468 ,60.6034,42.2894,14.853,30.9292,,,,Proprieta Sperino
3907,141.52 kr.,681, 1014 ,46.7078,58.2883,4.41894,65.258,13.5,,,Fèlsina
3908,57.35 kr.,286, 317 ,84.3874,38.0799,25.4772,24.6652,14,,,Caruso & Minini
3909,119 kr.,92, 87 ,55.8806,22.4175,0,62.5135,,,,Luigi Voghera
3910,472.50 kr.,350, 695 ,78.795,49.1122,23.1713,36.8595,15,,,Frank Cornelissen
3911,88.23 kr.,108, 70 ,35.343,33.2749,8.04609,40.9904,13,1.3,4.5,Girlan
3912,1899 kr.,133, 221 ,53.6466,40.7629,17.7539,44.234,13.5,,,Podere Il Carnasciale
3913,424.57 kr.,116, 401 ,60.8241,72.5031,8.3199,85,14,,,Produttori del Barbaresco
3914,238.35 kr.,92, 840 ,46.9977,54.8154,5.92494,63.3714,14,,,Volpaia
3915,133.70 kr.,124, 136 ,57.0794,77.6443,0.876187,77.6946,14,,,Comm. G.B. Burlotto
3916,60.33 kr.,125, 56 ,48.1802,44.3213,11.9837,49.0225,,,,Pierazzuoli
3917,229 kr.,1631, 1641 ,54.2873,23.9638,5.74091,65.9254,14,,,Pio Cesare
3918,699 kr.,336, 561 ,85,29.381,50.256,28.4629,17,,,Tedeschi
3919,125.14 kr.,62, 16 ,85,39.4633,16.8333,24.4617,,,,Campisi
3920,58.02 kr.,292, 364 ,42.8494,38.4871,11.2816,45.6339,12.5,,,Velenosi
3921,549.95 kr.,268, 908 ,55.1489,44.9959,12.9358,45.0102,15,2,5,Orma
3922,66.29 kr.,26, 40 ,44.9269,42.4031,18.4627,37.5314,,,,Roccapesta
3923,76.06 kr.,100, 150 ,61.3704,22.9361,36.1283,18.3311,13,,,Varvaglione
3924,175 kr.,167, 80 ,57.3831,25.2528,6.85399,63.8337,14,,,Giuseppe Cortese
3925,73.67 kr.,171, 283 ,43.8705,35.0374,11.9707,54.2431,12.5,,,Tenuta Sant'Antonio
3926,96.83 kr.,62, 73 ,59.9315,46.7376,13.6653,31.5589,,,,Castelvecchio
3927,113.26 kr.,297, 847 ,48.9017,40.1604,7.56872,45.7203,14,,,Tua Rita
3928,238.35 kr.,28, 431 ,52.7249,42.518,13.0322,44.8148,14,,,Castello del Terriccio
3929,399 kr.,133, 141 ,85,40.9162,33.9523,24.8934,15,,,Gianfranco Fino
3930,639.38 kr.,887, 573 ,69.1797,24.5115,44.9038,12.8952,16,,,Gianfranco Fino
3931,66.29 kr.,93, 121 ,42.1073,40.5227,12.4852,43.4524,13,,,Frescobaldi
3932,149 kr.,47095,,,,,,14,,,Farnese
3933,165 kr.,41800, 2969 ,47.4673,37.6825,14.6339,42.3903,14,,,Piccini
3934,174.66 kr.,19917, 1595 ,84.256,37.1608,43.3336,23.2723,14.5,,,San Marzano
3935,137.80 kr.,16322, 1595 ,84.256,37.1608,43.3336,23.2723,14.5,12,12,San Marzano
3936,342.63 kr.,14091, 7850 ,85,23.1243,48.9299,21.8885,15,6.5,5.8,Masi
3937,85.66 kr.,13652, 4766 ,64.7662,37.8368,18.3102,26.0547,13,2.3,5,Masi
3938,67.78 kr.,13324, 5999 ,33.909,39.0558,3.50864,64.6576,12.5,,,Cantina Zaccagnini
3939,149 kr.,11712, 3941 ,72.3016,38.0743,28.526,30.3278,14.5,6,6,Farnese
3940,93.63 kr.,11549, 5967 ,67.2117,35.0355,29.6105,21.8336,14,7,5,Zenato
3941,43.03 kr.,11445, 332 ,51.8682,39.0485,26.0284,37.8159,14,,,Astrale
3942,139 kr.,11338, 6444 ,47.5276,39.362,6.235,45.5134,14,,,Antinori
3943,342.63 kr.,10784, 7850 ,85,23.1243,48.9299,21.8885,15,,,Masi
3944,268.07 kr.,10148, 5967 ,67.2117,35.0355,29.6105,21.8336,14,7,,Zenato
3945,66.29 kr.,9891, 1130 ,66.8946,23.1609,44.3142,11.8731,14.5,13,,Conte di Campiano
3946,199 kr.,9571, 5116 ,66.8671,63.008,9.25954,52.6552,13.5,1,5.5,Antinori
3947,139 kr.,9449, 6444 ,47.5276,39.362,6.235,45.5134,13,,,Antinori
3948,199 kr.,9378, 5116 ,66.8671,63.008,9.25954,52.6552,13.5,1,5,Antinori
3949,67.78 kr.,9093, 5999 ,33.909,39.0558,3.50864,64.6576,12.5,,,Cantina Zaccagnini
3950,67.14 kr.,8872, 307 ,55.7704,29.5416,35.5503,22.3509,,,,Torrevento
3951,87.50 kr.,8750, 1393 ,34.0282,36.4254,4.06318,61.3326,12.5,,,Farnese
3952,79 kr.,8324,,,,,,,,,Grande Alberone
3953,67.78 kr.,8317, 5999 ,33.909,39.0558,3.50864,64.6576,12,,,Cantina Zaccagnini
3954,71.80 kr.,8289, 520 ,62.6914,39.1222,50.8174,18.4109,5.5,,,Stella Rosa
3955,379 kr.,8270, 3139 ,65.2003,36.0216,30.5793,24.1114,13,7,,Tommasi
3956,189 kr.,8168, 3668 ,68.9558,22.259,47.1057,11.1188,15.5,,,San Marzano
3957,799 kr.,8061, 12013 ,51.8709,41.4922,10.1864,44.4014,14,,,Antinori
3958,85.66 kr.,8017, 4766 ,64.7662,37.8368,18.3102,26.0547,13,,,Masi
3959,64.95 kr.,7996, 2259 ,63.566,19.7299,45.0432,11.6158,13,16,5,Doppio Passo
3960,399 kr.,7977, 5967 ,67.2117,35.0355,29.6105,21.8336,14,,,Zenato
3961,47.81 kr.,7815, 1174 ,66.0026,21.877,41.9547,13.2581,13.5,7,,Vigneti del Salento
